annotate,wr_lines,line_list_item_mask,,wh_id,wr_id
<s>to do<a0><s>any-creaming bills<a3><s>clean car vacuum<a1><s>clear bathrooms<a1><s>re-organize filing system<a1><s>schedule Alyssa's aye dr. appt.<a1><s>meet w/manta<a1><s>send resume out<a1><s>CA Bob<a1><s>11 fonor-up w/ contacts for conference<a3><s>exercise Imma/ bike<a3><s>grocery shopping<a3><s>Read<a3><s>Finish BSF (asson plan<a1><s>write guals<a1><s>Finish PSB.-Journal spreadshey<a1><s>coordinate time MDebbie<a3><s>can Myra re cong.<a3>,"['to do', 'any-creaming', 'bills', 'clean car', 'vacuum', 'clear bathrooms', 're-organize filing system', ""schedule Alyssa's aye dr. appt."", 'meet w/manta', 'send resume out', 'CA Bob', '11 fonor-up w/ contacts for conference', 'exercise Imma/ bike', 'grocery shopping', 'Read', 'Finish BSF (asson plan', 'write guals', 'Finish PSB.-Journal spreadshey', 'coordinate time MDebbie', 'can Myra re cong.']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,51a87421ac9f472607a3182bd521709eeebf8b2b40053c97b152341d,1
<s>This week:<a0><s>call key Bank to adjust student loan<a1><s>call Evergreen about residency (compile materials?)<a1><s>Look online for Olympia Apt. ads<a1><s>newspaper name?<a0><s>Call Dalya for house hunting date<a1><s>@ Get Promethea's back from EGE<a1><s>Seeabout renewing Promethea 4 (check about a fifth?)<a3><s>Return Hems to Library<a1><s>Buy Emily present (Best Buy)<a1><s>. E-mail re: Kayak workshop<a1><s>House sit for the kitties<a1><s>Checkbook / Bills<a1><s>info on November workshop (talk to Henry?)<a1><s>Write essay<a1><s>Find out about loan disbursement<a1><s>strip guest bed<a1><s>FIGURE OUT SCHEDULE!!!<a1>,"['This week:', 'call key Bank to adjust student loan', 'call Evergreen about residency (compile materials?)', 'Look online for Olympia Apt. ads', 'newspaper name?', 'Call Dalya for house hunting date', ""@ Get Promethea's back from EGE"", 'Seeabout renewing Promethea 4', '(check about a fifth?)', 'Return Hems to Library', 'Buy Emily present (Best Buy)', '. E-mail re: Kayak workshop', 'House sit for the kitties', 'Checkbook / Bills', 'info on November workshop (talk to Henry?)', 'Write essay', 'Find out about loan disbursement', 'strip guest bed', 'FIGURE OUT SCHEDULE!!!']","[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",,755d3eb848a032d1a4154427adbbc40c00ea9d61342ee55c9e37b4c2,1
<s>on<a0>,['on'],[0],,ca06c79a23cf6b2f016f5799dbb08f6ac4ddbaa630eeb3e7a47b7e57,316
<s>and msn.com are all set.<a0>,"['and msn.com', 'are all set.']","[0, 0]",,ca06c79a23cf6b2f016f5799dbb08f6ac4ddbaa630eeb3e7a47b7e57,457
<s>J<a0>,['J'],[0],,ca06c79a23cf6b2f016f5799dbb08f6ac4ddbaa630eeb3e7a47b7e57,119
"<s>docking station dense,<a0><s>have every one try them out.<a1><s>portal<a0>","['docking station dense, have every one try', 'them out.', 'portal']","[1, 0, 1]",,ca06c79a23cf6b2f016f5799dbb08f6ac4ddbaa630eeb3e7a47b7e57,419
"<s>Day Two-wireless in Jones<a0><s>v Feedback and Q and A - problems<a0><s>labels<a0><s>calibrating pen<a0><s>pen use-resting heel,<a0><s>clicking, double-clicking, rt-click<a0><s>standby<a0><s>power cord<a0><s>gauging battery life<a0><s>orientation<a0><s>TIP use-w/ IE<a0><s>Journal<a0><s>Astragal<a0><s>power toys<a0><s>One muting Note? sound<a0><s>external ports and buttons<a0><s>set printer default, printing<a0><s>- Day Three<a0><s>One Note<a0><s>creating folders, sections, pages, reorganizing them<a0><s>general interface elements.<a0><s>containers tools/options/Display<a0><s>text focus, NOT ink, when developing<a0><s>recording and playback<a0><s>cut and paste<a0><s>Day 3<a0><s>Desktop backup!!<a4><s>pinning items to start menu<a0><s>set up Passport, activate Reader<a1><s>Reader<a0><s>get list of books they may be reading<a4><s>Portal links<a0><s>Portal ID<a0><s>Ink in Word, Power Point<a0>","['Day Two-wireless in Jones', 'v Feedback and Q and A - problems', 'labels', 'calibrating pen', 'pen use-resting heel,', 'clicking, double-clicking, rt-click', 'standby', 'power cord', 'gauging battery life', 'orientation', 'TIP use-w/ IE', 'Journal', 'Astragal', 'power toys', 'One muting Note? sound', 'external ports and buttons', 'set printer default, printing', '-', 'Day Three', 'One Note', 'creating folders, sections, pages, reorganizing them', 'general interface elements.', 'containers tools/options/Display', 'text focus, NOT ink, when developing', 'recording and playback', 'cut and paste', 'Day 3', 'Desktop backup!!', 'pinning items to start menu', 'set up Passport, activate Reader', 'Reader', 'get list of books they may be reading', 'Portal links', 'Portal ID', 'Ink in Word, Power Point']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,ca06c79a23cf6b2f016f5799dbb08f6ac4ddbaa630eeb3e7a47b7e57,124
<s>wireless off<a0>,['wireless off'],[0],,ca06c79a23cf6b2f016f5799dbb08f6ac4ddbaa630eeb3e7a47b7e57,306
<s>turning and<a0>,['turning and'],[0],,ca06c79a23cf6b2f016f5799dbb08f6ac4ddbaa630eeb3e7a47b7e57,311
"<s>Day 4 (?)<a0><s>activating Reader<a0><s>Docking stations<a0><s>Java-assignment in Blackboard due Wednesday by beginning of class<a1><s>will be up by 5:00<a0><s>if not already there click shop in reader menu<a0><s>clock activation link<a1><s>click ""get one (passport) link if necessary<a0><s>fill in form, click ""I agree""<a1><s>check email and reply<a1><s>tools, Internet options, security, custom level low<a0>","['Day 4 (?)', 'activating Reader', 'Docking stations', 'Java-assignment in Blackboard', 'due Wednesday by beginning of class', 'will be up by 5:00 if not', 'already there', 'click shop in reader menu', 'clock activation link', 'click ""get one (passport) link if necessary', 'fill in form, click ""I agree""', 'check email and reply', 'tools, Internet options, security,', 'custom level low']","[0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]",,ca06c79a23cf6b2f016f5799dbb08f6ac4ddbaa630eeb3e7a47b7e57,325
"<s>Training<a0><s>Day I<a0><s>VS Introduction<a0><s>10.15 read and sign agreements<a1><s>Don't use them in classes until Thursday at teast<a1><s>/ distribute machines-take out tablet and power cord, repack<a0><s>show-re everything<a1><s>moving from else.<a3><s>case reinserting<a3><s>V power up<a3><s>V logging in muting sound<a3><s>calibrating pen use-resting heel, clicking, double-clicking, rt-click<a3><s>standby power cord<a3><s>gauging battery like<a3><s>orientation<a3><s>TIP use-w/ IE<a3><s>Journal<a3><s>Artrage<a3><s>power toys<a3><s>5min Take boxes to stage out end of class<a1>","['Training', 'Day I', 'VS Introduction', '10.15 read and sign agreements', ""Don't use them in classes until Thursday at"", 'teast', '/ distribute machines-take out tablet and power cord, repack', 'show-re everything moving from else. case reinserting', 'V power up', 'V logging in muting sound', 'calibrating', 'pen use-resting heel, clicking, double-clicking, rt-click', 'standby', 'power cord', 'gauging battery like', 'orientation', 'TIP use-w/ IE', 'Journal', 'Artrage', 'power toys', '5min Take boxes to stage out end of class']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,ca06c79a23cf6b2f016f5799dbb08f6ac4ddbaa630eeb3e7a47b7e57,1
<s>terested<a0>,['terested'],[0],,ca06c79a23cf6b2f016f5799dbb08f6ac4ddbaa630eeb3e7a47b7e57,602
<s>plan for updates - sometime after tomorrow<a1><s>. passport account-note hotmail.com<a3>,"['plan for updates - sometime after tomorrow', '. passport account-note hotmail.com']","[1, 1]",,ca06c79a23cf6b2f016f5799dbb08f6ac4ddbaa630eeb3e7a47b7e57,438
<s>Saturday<a0>,['Saturday'],[0],,ca06c79a23cf6b2f016f5799dbb08f6ac4ddbaa630eeb3e7a47b7e57,320
"<s>4/9<a0><s>Feedback<a0><s>Reminder about portal 10 in /<a0><s>spyware checkers Spy Bot, Ad Aware<a0><s>fort colors in OneNote<a0><s>reordering and moving pages<a0><s>? shoring pages in One Note<a0><s>annotating Web pages-Journal, cut `` paste into One Note, opening in Word<a0><s>NOTE: security settings!!<a0><s>lock the room!<a4><s>IE security<a0><s>Quick Blackboard intro for Art History<a0><s>4/16 any peculiar behaviors? catch up<a0><s>. delivering papers to L: cent history/ papers'<a0><s><username><a0><s>writing assessment -<a0><s>grap author<a0><s>name, tile, write on file, save as w/ same name t writing-assessepent<a0><s>remove access to art folders<a1>","['4/9', 'Feedback', 'Reminder about portal 10 in /', 'spyware checkers Spy Bot, Ad Aware', 'fort colors in OneNote', 'reordering and moving pages', '? shoring pages in One Note', 'annotating Web pages-Journal, cut `` paste', 'into One Note, opening in Word', 'NOTE: security settings!!', 'lock the room!', 'IE security', 'Quick Blackboard intro for Art History', '4/16', 'any peculiar behaviors? catch up', "". delivering papers to L: cent history/ papers'"", '<username>', 'writing assessment -', 'grap author', 'name, tile, write on file, save as w/', 'same name t writing-assessepent', 'remove access to art folders']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,ca06c79a23cf6b2f016f5799dbb08f6ac4ddbaa630eeb3e7a47b7e57,467
"<s>To do list:<a0><s>get a job<a1><s>figure out schedule for school<a1><s>go get some new clothes<a1><s>get Faye some chocolates<a1><s>work on my jumpshot<a1><s>work on my left hand (basketball)<a1><s>put on 15 pounds of pure muscle<a1><s>save some money<a1><s>plan out the rest of my academic career<a1><s>, make faye breakfast in bed<a1><s>make amends with Niiole.<a1><s>fix my car. (dent, oil, window)<a1><s>travel the world<a1><s>consider studying abroad<a1><s>plan another cruise<a1><s>Bench press 250 pounds<a1><s>squat 300 lbs<a1><s>make that 315<a3><s>call old flamns<a1>","['To do list:', 'get a job', 'figure out schedule for school', 'go get some new clothes', 'get Faye some chocolates', 'work on my jumpshot', 'work on my left hand (basketball)', 'put on 15 pounds of pure muscle', 'save some money', 'plan out the rest of my academic career', ', make faye breakfast in bed', 'make amends with Niiole.', 'fix my car. (dent, oil, window)', 'travel the world', 'consider studying abroad', 'plan another cruise', 'Bench press 250 pounds', 'squat 300 lbs', 'make that 315', 'call old flamns']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,e9548c1a8d54b7fe66c312fe32d2fa61dde930bab7e02a636f9128bd,1
"<s>, To Do List<a0><s>Open up another bank account<a1><s>Start getting Christmas gifts<a1><s>start looking for a new car.<a1><s>set up my classes for next Quarter.<a1><s>Tern some new software for the CPU.<a3><s>6. New checkbooks<a3><s>7. List of nice things to do for Cecilia.<a0><s>Plan out Summer vacation.<a1><s>Get new tabs for the car.<a1><s>spend more time with the kids.<a1><s>Go see the mountains.<a1><s>G fishing<a3><s>plan out a boating trip<a1><s>plan out things with mom<a1><s>Go to the Casino with Becky<a1><s>Get rid of old pictures I dont want.<a1><s>Go baby iten shopping<a1>","[', To Do List', 'Open up another bank account', 'Start getting Christmas gifts', 'start looking for a new car.', 'set up my classes for next Quarter.', 'Tern some new software for the CPU.', '6. New checkbooks', '7. List of nice things to do for Cecilia.', 'Plan out Summer vacation.', 'Get new tabs for the car.', 'spend more time with the kids.', 'Go see the mountains.', 'G fishing', 'plan out a boating trip', 'plan out things with mom', 'Go to the Casino with Becky', 'Get rid of old pictures I dont want.', 'Go baby iten shopping']","[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,9f89b46be5925f36043d47c68b0e7245b17117e277a8979ba3bd54f9,1
"<s>apples, peaches, pears, bananas, grapes, plums, strawberries, rasberries, cereal, toilet paper, toothbrush, toothpaste, bread, ramen, hair spray, walk duds, kitkct, mustand, lettuce, carrots, watermelon, cups, cabbage, broccoli, mushrooms, onions, peppers, squash, pine appley melons, eggs, cheese, milk, orange juice, grape juice, jell, cookies, chips, salsa, water, pepsi, coke, gatrade, powerade, fun a, ice cream, donuts, peas, sushi, coffee peanut butter, jelly, butter, yogurt, fish, Steak , chicken, hot degs, pickles, tchrp salt, ginger, olives, oil . mangos, sour cream, cream, brown sugar, apple sauce, ohusage, pasta, salad, green onions,<a0>","['apples, peaches, pears, bananas, grapes,', 'plums, strawberries, rasberries, cereal,', 'toilet paper, toothbrush, toothpaste, bread,', 'ramen, hair spray, walk duds, kitkct, mustand,', 'lettuce, carrots, watermelon, cups, cabbage,', 'broccoli, mushrooms, onions, peppers, squash,', 'pine appley melons, eggs, cheese, milk,', 'orange juice, grape juice, jell,', 'cookies, chips, salsa, water, pepsi,', 'coke, gatrade, powerade, fun a,', 'ice cream, donuts, peas, sushi, coffee', 'peanut butter, jelly, butter, yogurt, fish,', 'Steak , chicken, hot degs, pickles,', 'tchrp salt, ginger, olives, oil .', 'mangos, sour cream, cream, brown sugar,', 'apple sauce, ohusage, pasta, salad,', 'green onions,']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",,5dee422d9fbc5e31d6b9c02dc50ce8ae6bee0eccebf05b34cc81e296,1
<s>To Do:<a0><s>Go to Costco<a1><s>go to uncle Scotts to get rest of boxes<a1><s>unpack the kitchen stuff<a1><s>have meeting with the girls t rules of house<a1><s>make brownies for tail gate party<a1><s>help Courtney with paperwork<a1><s>go online to find out more info on cruise<a1><s>figure out what to have for b-day dinner<a1><s>what day to have b-day dinners 2nd or 3rd<a3><s>Plan Halloween Party<a1><s>pick out costumes<a1><s>get tickets from John for Seahawks game<a1><s>sign up for school<a1><s>fill out fafsa form<a1><s>talk to J $ k about school<a1><s>tell the kids<a1><s>figure out what to do after school<a1><s>sign lease for house @ RPA<a1>,"['To Do:', 'Go to Costco', 'go to uncle Scotts to get rest of boxes', 'unpack the kitchen stuff', 'have meeting with the girls t rules of house', 'make brownies for tail gate party', 'help Courtney with paperwork', 'go online to find out more info on cruise', 'figure out what to have for b-day dinner', 'what day to have b-day dinners 2nd or 3rd', 'Plan Halloween Party', 'pick out costumes', 'get tickets from John for Seahawks game', 'sign up for school', 'fill out fafsa form', 'talk to J $ k about school', 'tell the kids', 'figure out what to do after school', 'sign lease for house @ RPA']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,17f8009876cea95153c5e9ac148843f6042c613c04f69e7498092d96,1
<s>Prizes<a0>,['Prizes'],[0],,ac3a440da4d0c9fbdd9d1ecb31b57b4cd1d7e364d07e7f55b19c675c,240
"<s>How/ where do me collect Journal files<a3><s>What the the business implications<a3><s>How would we set up a collection system for natural input<a3><s>Set up forced script approach<a1><s>, engineered us, natural data issue<a0><s>- Collecting ms samples on an ongoing basis<a1><s>swhere can people send them<a0><s>) feedback mechanism<a3><s>Find out how many Tablets exist internally.<a1><s>s Use Tablood for file submission<a1><s>Ray Darry berry to help set up wespage for file collection<a1><s>s what happens when files arrive )<a0><s>what do we do with them<a0><s>Come up of plan for how website should be organized.<a1><s>> > \linkwell\drop<a0><s>Describe user Scenarios . Spec for what users should do.<a1><s>> use Reco machine and vendor site to collect data<a1><s>what are the instructions for people<a0><s>how can Ree 0 leverage the files we're collecting, in ISI format.<a0><s>Clear business sense. s leap between III to ISF format, too big of a task.<a0><s>Retraining tools t files<a3>","['How/ where do me collect Journal', 'files', 'What the the business implications', 'How would we set up a collection', 'system for natural input', 'Set up forced script approach', ', engineered us, natural data issue', '- Collecting ms samples on an ongoing', 'basis', 'swhere can people send them', ') feedback mechanism', 'Find out how many Tablets exist', 'internally.', 's Use Tablood for file submission', 'Ray Darry berry to help set up wespage', 'for file collection', 's what happens when files arrive', ') what do we do with them', 'Come up of plan for how website', 'should be organized.', '> > \\linkwell\\drop', 'Describe user Scenarios . Spec for what', 'users should do.', '> use Reco machine and vendor site', 'to collect data', 'what are the instructions for people', ""how can Ree 0 leverage the files we're"", 'collecting, in ISI format. Clear business sense.', 's leap between III to ISF format, too', 'big of a task. Retraining tools t files']","[1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0]",,ac3a440da4d0c9fbdd9d1ecb31b57b4cd1d7e364d07e7f55b19c675c,9
<s>Pri1t<a0>,['Pri1t'],[0],,ac3a440da4d0c9fbdd9d1ecb31b57b4cd1d7e364d07e7f55b19c675c,244
<s>To - Do List<a0><s>Finish web-assign homework<a1><s>study for Communications exam<a1><s>Go to Art Museum for Art History<a1><s>Buy hat at Target<a1><s>Buy dad a birthday present<a1><s>Start Christmas shopping<a1><s>*Take dance class at Westlake<a1><s>Register for Winter quarter classes<a1><s>Get wisdom teeth out<a1><s>* Get phone numbers for Kiley from Chatelaines<a1><s>*Take Kiley to a UW party<a1><s>Hang out with kyle<a1><s>. get eyebrows waxed <a1><s>`` sign up for WIAA judges association<a1><s>make up spring show routine<a1><s>asana money for cruise<a3><s>get through organic chemistry<a1><s>. get apartment with Megan and Sara<a1><s>get nursing internship<a1><s>o get through first year of college<a1>,"['To - Do List', 'Finish web-assign homework', 'study for Communications exam', 'Go to Art Museum for Art History', 'Buy hat at Target', 'Buy dad a birthday present', 'Start Christmas shopping', '*Take dance class at Westlake', 'Register for Winter quarter classes', 'Get wisdom teeth out', '* Get phone numbers for Kiley from Chatelaines', '*Take Kiley to a UW party', 'Hang out with kyle', '. get eyebrows waxed', '`` sign up for WIAA judges association', 'make up spring show routine', 'asana money for cruise', 'get through organic chemistry', '. get apartment with Megan and Sara', 'get nursing internship', 'o get through first year of college']","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]",,943bcafe93d8bcef4730e819975e4f2a00d3a528a394b488b1abb72f,1
